ID_ROK;ID_SUBKATEGORIA;ID_KATEGORIA;Druh kriminality;Zistené;Objasnené; t.j. %;Spôsob. škoda;Dodatoč. objasnené;Vplyv alkoholu;Vplyv drog;Maloletý páchateľ;Mladistvý páchateľ;Celkom osôb;Počet malolet.;Počet mladist.;Vplyv alkoholu;Vplyv drog
7;;3;MAJETKOVÁ  KRIMINALITA                  ; 77 098; 14 415;  19;4 421 984;  914; 1 217;  11;  851; 4 450; 16 640; 1 158; 4 178; 1 162;  7
7;11;3;krádeže vlámaním                        ; 26 685; 5 480;  21;1 163 820;  432;  497;  4;  332; 2 187; 6 307;  506; 2 003;  444;  3
7;12;3;   - škoda značná a vyššia              ;  571;  48;  8; 390 649;  10;  1;  ;  2;  11;  102;  3;  10;  1;  
7;13;3;   - do obchodov a výkl.skríň           ; 3 382;  770;  23; 219 097;  61;  120;  ;  25;  331; 1 081;  37;  313;  111;  
7;14;3;       - škoda značná a vyššia          ;  119;  13;  11; 82 163;  ;  ;  ;  ;  2;  16;  ;  ;  ;  
7;15;3;   - do reštaurácií a stánkov           ; 3 008;  657;  22; 90 388;  56;  98;  ;  30;  290;  779;  47;  249;  99;  
7;16;3;       - škoda značná a vyššia          ;  18;  2;  11; 10 361;  ;  ;  ;  ;  1;  6;  ;  1;  ;  
7;17;3;   - do bytov                           ; 3 023;  922;  30; 188 002;  72;  61;  ;  65;  310;  889;  76;  288;  50;  
7;18;3;       - škoda značná a vyššia          ;  123;  4;  3; 82 165;  1;  ;  ;  ;  ;  7;  ;  ;  ;  
7;19;3;   - do rekreačných chát                ; 4 125;  792;  19; 89 061;  62;  56;  ;  61;  271;  718;  114;  221;  33;  
7;20;3;       - škoda značná a vyššia          ;  16;  3;  19; 8 432;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
7;21;3;krádeže ostatné                         ; 43 818; 6 901;  16;3 094 110;  391;  429;  7;  362; 1 846; 8 004;  417; 1 743;  408;  4
7;22;3;   - motorových vozidiel                ; 6 000;  927;  15;1 958 720;  60;  135;  ;  12;  300;  912;  10;  280;  108;  
7;23;3;   - vecí a súčiastok z áut             ; 17 166; 1 002;  6; 458 609;  65;  68;  ;  50;  356;  865;  28;  226;  70;  
7;24;3;   - v bytoch                           ; 2 307;  850;  37; 111 371;  70;  35;  2;  23;  159;  787;  23;  150;  30;  1
7;25;3;ostatné majetkové                       ; 6 595; 2 034;  31; 164 054;  91;  291;  ;  157;  417; 2 329;  235;  432;  310;  
7;;4;OSTATNÁ  KRIMINALITA                    ; 8 689; 6 710;  77; 334 844;  468; 1 123;  37;  63;  640; 7 317;  88;  625; 1 128;  37
7;26;4;výtržníctvo                             ; 2 094; 1 676;  80; 2 103;  106;  645;  ;  38;  278; 2 226;  54;  311;  742;  
7;27;4;požiare a výbuchy                       ;  616;  77;  13; 264 053;  7;  17;  ;  14;  20;  94;  24;  17;  15;  
7;28;4;drogy                                   ; 1 282;  925;  72;  ;  205;  15;  35;  1;  147; 1 126;  1;  142;  14;  35
7;29;4;    - omamné,psychotrop.látky           ;  691;  595;  86;  ;  163;  7;  19;  1;  88;  762;  1;  80;  6;  19
7;30;4;    - šírenie toxikománie               ;  20;  15;  75;  ;  ;  ;  1;  ;  8;  10;  ;  7;  ;  
7;31;4;nedovolené ozbrojovanie                 ;  600;  365;  61; 1 040;  36;  22;  ;  1;  16;  272;  ;  11;  13;  
7;;5;ZOSTÁVAJÚCA KRIMINALITA                 ; 14 413; 10 597;  74; 425 105; 1 240; 1 055;  2;  28;  145; 11 086;  34;  136;  841;  2
7;32;5;dopravné nehody cestné                  ; 2 819; 2 002;  71; 217 146;  356;  405;  1;  9;  39; 2 302;  9;  35;  390;  1
7;33;5;ohroz. pod vplyvom návyk.látok          ;  488;  488;  100; 2 744;  13;  501;  ;  ;  1;  330;  ;  ;  330;  
7;34;5;t.č. vojenské a proti republ.           ;  283;  249;  88; 12 907;  7;  48;  ;  ;  ;  268;  ;  ;  50;  
7;;6;EKONOMICKÁ  KRIMINALITA                 ; 16 414; 9 239;  56;37 836 764; 1 679;  63;  ;  5;  95; 10 966;  6;  90;  53;  
7;35;6;skrátenie dane                          ; 1 393;  626;  45;3 587 406;  206;  2;  ;  ;  6;  857;  ;  6;  2;  
7;36;6;krádež                                  ;  41;  33;  80; 4 972;  1;  1;  ;  ;  1;  48;  ;  1;  ;  
7;37;6;ochrana meny                            ;  881;  73;  8;  ;  12;  ;  ;  3;  31;  93;  4;  30;  ;  
7;38;6;ohroz.devízového hospod.                ;  ;  ;  ;  ;  1;  ;  ;  ;  ;  1;  ;  ;  ;  
7;39;6;korupcia                                ;  207;  163;  79;  ;  7;  16;  ;  ;  ;  162;  ;  ;  14;  
7;40;6;sprenevera                              ; 3 988; 3 187;  80;4 499 920;  363;  13;  ;  ;  5; 3 338;  ;  4;  11;  
7;41;6;podvod                                  ; 5 942; 3 340;  56;22 902 325;  791;  13;  ;  ;  20; 4 144;  ;  15;  13;  
7;42;6;poruš.autorských práv                   ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
6;;1;NÁSILNÁ  KRIMINALITA                    ; 13 724; 10 353;  75; 211 068;  499; 3 363;  15;  213; 1 059; 11 004;  262; 1 074; 3 196;  13
6;1;1;vraždy                                  ;  146;  104;  71;  90;  11;  36;  2;  ;  7;  123;  ;  8;  36;  2
6;2;1;lúpeže                                  ; 1 918; 1 020;  53; 61 301;  57;  122;  1;  60;  359; 1 345;  86;  383;  150;  1
6;3;1;násilie na verej.činit.                 ;  394;  374;  95;  72;  11;  198;  ;  ;  14;  362;  ;  12;  181;  
6;4;1;      - z toho na policajtovi           ;  290;  281;  97;  40;  7;  154;  ;  ;  11;  258;  ;  9;  139;  
6;5;1;úmyslené ublíženie na zdraví            ; 4 076; 2 838;  70;  577;  260;  770;  2;  37;  315; 3 444;  40;  342;  806;  2
6;6;1;t.č. s rasovým motívom                  ;  119;  77;  65;  68;  7;  8;  ;  3;  23;  93;  6;  22;  10;  
6;7;1;organizovaný zločin                     ;  54;  51;  94; 117 142;  3;  1;  ;  ;  1;  170;  ;  3;  1;  
6;;2;MRAVNOSTNÁ  KRIMINALITA                 ;  835;  653;  78;  20;  22;  60;  ;  14;  168;  608;  19;  160;  50;  
6;8;2;znásilnenie                             ;  233;  173;  74;  15;  8;  34;  ;  ;  9;  133;  ;  8;  23;  
6;9;2;pohlavné zneužívanie                    ;  409;  334;  82;  ;  7;  12;  ;  8;  135;  311;  12;  126;  11;  
6;10;2;obchodovanie s ľuďmi                    ;  28;  16;  57;  ;  ;  ;  ;  ;  ;  46;  ;  ;  ;  
6;;3;MAJETKOVÁ  KRIMINALITA                  ; 61 034; 16 388;  27;3 739 715; 1 022; 1 493;  44; 1 231; 4 745; 17 871; 1 513; 4 515; 1 429;  25
6;11;3;krádeže vlámaním                        ; 21 783; 5 606;  26; 984 169;  516;  614;  19;  386; 2 051; 6 098;  514; 1 882;  597;  6
6;12;3;   - škoda značná a vyššia              ;  503;  29;  6; 365 313;  13;  2;  ;  ;  10;  84;  ;  20;  1;  
6;13;3;   - do obchodov a výkl.skríň           ; 2 815;  660;  23; 206 412;  77;  122;  ;  44;  256;  812;  55;  214;  138;  
6;14;3;       - škoda značná a vyššia          ;  115;  2;  2; 88 872;  2;  ;  ;  ;  ;  4;  ;  ;  ;  
6;15;3;   - do reštaurácií a stánkov           ; 2 688;  788;  29; 75 979;  68;  106;  9;  45;  317;  865;  55;  275;  106;  3
6;16;3;       - škoda značná a vyššia          ;  10;  ;  ; 4 183;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
6;17;3;   - do bytov                           ; 2 642; 1 025;  39; 165 685;  130;  91;  ;  63;  340;  982;  77;  305;  83;  
6;18;3;       - škoda značná a vyššia          ;  99;  13;  13; 78 333;  5;  1;  ;  ;  5;  32;  ;  10;  1;  
6;19;3;   - do rekreačných chát                ; 3 420;  826;  24; 71 512;  55;  73;  2;  38;  191;  591;  55;  139;  60;  2
6;20;3;       - škoda značná a vyššia          ;  6;  ;  ; 3 087;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
6;21;3;krádeže ostatné                         ; 34 286; 8 422;  25;2 628 344;  440;  596;  23;  527; 2 185; 9 159;  624; 2 073;  557;  17
6;22;3;   - motorových vozidiel                ; 5 295; 1 171;  22;1 620 426;  77;  147;  1;  12;  402; 1 209;  11;  384;  134;  1
6;23;3;   - vecí a súčiastok z áut             ; 13 277; 1 222;  9; 383 420;  72;  79;  13;  48;  372;  976;  63;  285;  64;  6
6;24;3;   - v bytoch                           ; 2 430; 1 291;  53; 85 578;  73;  89;  3;  34;  272; 1 243;  40;  270;  81;  2
6;25;3;ostatné majetkové                       ; 4 965; 2 360;  48; 127 201;  66;  283;  2;  318;  509; 2 614;  375;  560;  275;  2
6;;4;OSTATNÁ  KRIMINALITA                    ; 7 827; 6 038;  77; 305 719;  318; 1 006;  40;  120;  593; 6 408;  124;  539; 1 032;  41
6;26;4;výtržníctvo                             ; 1 762; 1 465;  83; 1 674;  64;  562;  ;  82;  210; 1 845;  80;  215;  662;  
6;27;4;požiare a výbuchy                       ;  593;  85;  14; 279 208;  11;  13;  ;  20;  21;  107;  27;  20;  14;  
6;28;4;drogy                                   ; 1 319;  986;  75;  ;  128;  9;  36;  2;  145; 1 094;  2;  135;  9;  38
6;29;4;    - omamné,psychotrop.látky           ;  722;  624;  86;  ;  86;  2;  11;  1;  99;  710;  1;  90;  2;  11
6;30;4;    - šírenie toxikománie               ;  12;  11;  92;  ;  ;  1;  ;  ;  5;  9;  ;  4;  1;  
6;31;4;nedovolené ozbrojovanie                 ;  581;  403;  69;  398;  28;  23;  ;  2;  15;  306;  1;  6;  16;  
6;;5;ZOSTÁVAJÚCA KRIMINALITA                 ; 13 610; 10 346;  76; 371 972; 1 097; 1 116;  14;  38;  191; 10 892;  47;  194;  934;  14
6;32;5;dopravné nehody cestné                  ; 2 969; 2 111;  71; 249 313;  262;  412;  3;  8;  38; 2 352;  8;  37;  401;  3
6;33;5;ohroz. pod vplyvom návyk.látok          ;  489;  476;  97; 3 441;  6;  482;  ;  ;  2;  330;  ;  1;  330;  
6;34;5;t.č. vojenské a proti republ.           ;  882;  847;  96; 7 343;  24;  75;  ;  ;  ;  925;  ;  ;  79;  
6;;6;EKONOMICKÁ  KRIMINALITA                 ; 14 862; 7 907;  53;57 117 271; 1 787;  96;  9;  13;  110; 9 818;  13;  116;  87;  6
6;35;6;skrátenie dane                          ; 1 264;  519;  41;1 375 426;  213;  4;  ;  ;  6;  810;  ;  6;  4;  
6;36;6;krádež                                  ;  73;  67;  92; 5 571;  5;  2;  ;  ;  2;  105;  ;  2;  3;  
6;37;6;ochrana meny                            ;  848;  61;  7;  ;  2;  ;  ;  2;  33;  88;  2;  50;  ;  
6;38;6;ohroz.devízového hospod.                ;  4;  1;  25; 38 350;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
6;39;6;korupcia                                ;  147;  96;  65;  ;  8;  13;  ;  ;  ;  106;  ;  ;  12;  
6;40;6;sprenevera                              ; 2 868; 2 221;  77;28 340 604;  363;  20;  2;  ;  13; 2 481;  ;  10;  18;  1
6;41;6;podvod                                  ; 6 552; 3 569;  54;17 662 339;  925;  26;  5;  1;  26; 4 533;  1;  23;  20;  3
6;42;6;poruš.autorských práv                   ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
5;;1;NÁSILNÁ  KRIMINALITA                    ; 15 020; 12 948;  86; 112 475;  202; 4 825;  16;  291; 1 281; 13 490;  285; 1 317; 4 768;  12
5;1;1;vraždy                                  ;  128;  107;  84;  19;  4;  45;  2;  1;  3;  114;  1;  2;  46;  2
5;2;1;lúpeže                                  ; 1 578;  994;  63; 58 070;  27;  119;  2;  63;  323; 1 236;  60;  358;  149;  1
5;3;1;násilie na verej.činit.                 ;  432;  409;  95;  85;  8;  171;  2;  ;  11;  381;  ;  10;  146;  1
5;4;1;      - z toho na policajtovi           ;  326;  313;  96;  73;  6;  139;  2;  ;  5;  292;  ;  6;  118;  1
5;5;1;úmyslené ublíženie na zdraví            ; 4 364; 3 460;  79;  547;  103;  925;  4;  45;  308; 3 917;  45;  331;  970;  4
5;6;1;t.č. s rasovým motívom                  ;  109;  76;  70;  1;  3;  9;  ;  2;  22;  72;  2;  23;  8;  
5;7;1;organizovaný zločin                     ;  35;  34;  97; 1 635;  2;  ;  ;  ;  1;  93;  ;  1;  ;  
5;;2;MRAVNOSTNÁ  KRIMINALITA                 ;  773;  672;  87;  7;  4;  64;  ;  12;  206;  615;  16;  188;  57;  
5;8;2;znásilnenie                             ;  171;  136;  80;  7;  ;  31;  ;  1;  10;  120;  1;  9;  33;  
5;9;2;pohlavné zneužívanie                    ;  453;  409;  90;  ;  4;  15;  ;  10;  169;  367;  14;  158;  11;  
5;10;2;obchodovanie s ľuďmi                    ;  17;  16;  94;  ;  ;  ;  ;  ;  ;  26;  ;  ;  ;  
5;;3;MAJETKOVÁ  KRIMINALITA                  ; 57 542; 17 486;  30;3 516 594;  855; 1 053;  48; 1 143; 5 462; 18 308; 1 375; 4 870; 1 035;  33
5;11;3;krádeže vlámaním                        ; 22 036; 6 695;  30; 940 231;  503;  416;  21;  350; 2 483; 6 764;  467; 2 129;  402;  17
5;12;3;   - škoda značná a vyššia              ;  486;  40;  8; 316 486;  14;  ;  ;  2;  6;  93;  2;  11;  ;  
5;13;3;   - do obchodov a výkl.skríň           ; 2 594;  767;  30; 169 685;  88;  79;  ;  35;  305;  899;  42;  256;  83;  
5;14;3;       - škoda značná a vyššia          ;  107;  5;  5; 60 146;  2;  ;  ;  1;  1;  14;  1;  2;  ;  
5;15;3;   - do reštaurácií a stánkov           ; 2 467;  813;  33; 67 326;  86;  71;  5;  41;  390;  861;  42;  302;  79;  3
5;16;3;       - škoda značná a vyššia          ;  11;  ;  ; 4 333;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
5;17;3;   - do bytov                           ; 2 785; 1 206;  43; 162 763;  119;  62;  6;  54;  377; 1 105;  72;  326;  65;  4
5;18;3;       - škoda značná a vyššia          ;  117;  19;  16; 63 542;  9;  ;  ;  1;  3;  22;  1;  2;  ;  
5;19;3;   - do rekreačných chát                ; 3 664;  984;  27; 77 071;  49;  82;  4;  47;  283;  734;  71;  234;  49;  3
5;20;3;       - škoda značná a vyššia          ;  8;  1;  13; 6 890;  ;  ;  ;  ;  ;  3;  ;  ;  ;  
5;21;3;krádeže ostatné                         ; 32 208; 9 408;  29;2 414 121;  334;  490;  27;  626; 2 682; 9 986;  717; 2 410;  473;  16
5;22;3;   - motorových vozidiel                ; 5 099; 1 275;  25;1 620 596;  54;  146;  2;  29;  487; 1 308;  31;  464;  144;  1
5;23;3;   - vecí a súčiastok z áut             ; 12 484; 1 451;  12; 355 431;  101;  46;  12;  57;  482; 1 181;  56;  321;  48;  4
5;24;3;   - v bytoch                           ; 2 806; 1 774;  63; 80 311;  39;  99;  7;  67;  490; 1 711;  72;  455;  91;  7
5;25;3;ostatné majetkové                       ; 3 298; 1 383;  42; 162 241;  18;  147;  ;  167;  297; 1 558;  191;  331;  160;  
5;;4;OSTATNÁ  KRIMINALITA                    ; 6 663; 5 559;  83; 230 791;  67;  793;  44;  101;  518; 5 427;  140;  490;  718;  46
5;26;4;výtržníctvo                             ; 1 045;  937;  90; 9 346;  13;  292;  1;  38;  162; 1 181;  58;  184;  345;  1
5;27;4;požiare a výbuchy                       ;  504;  110;  22; 175 214;  6;  17;  ;  37;  22;  130;  54;  21;  17;  
5;28;4;drogy                                   ; 1 120;  890;  79;  ;  28;  3;  40;  ;  108;  904;  ;  103;  3;  42
5;29;4;    - omamné,psychotrop.látky           ;  666;  603;  91;  ;  18;  2;  21;  ;  71;  636;  ;  71;  2;  20
5;30;4;    - šírenie toxikománie               ;  9;  8;  89;  ;  ;  ;  ;  ;  4;  6;  ;  3;  ;  
5;31;4;nedovolené ozbrojovanie                 ;  534;  427;  80; 1 667;  7;  47;  ;  3;  20;  296;  3;  15;  26;  
5;;5;ZOSTÁVAJÚCA KRIMINALITA                 ; 12 926; 10 310;  80; 314 890;  270; 1 328;  10;  38;  170; 9 927;  41;  174; 1 046;  10
5;32;5;dopravné nehody cestné                  ; 2 867; 2 254;  79; 258 948;  144;  434;  2;  7;  43; 2 368;  7;  42;  416;  1
5;33;5;ohroz. pod vplyvom návyk.látok          ;  676;  668;  99; 3 616;  6;  674;  ;  ;  2;  440;  ;  1;  440;  
5;34;5;t.č. vojenské a proti republ.           ;  593;  547;  92; 1 153;  8;  66;  1;  ;  ;  566;  ;  ;  72;  2
5;;6;EKONOMICKÁ  KRIMINALITA                 ; 14 446; 8 243;  57;24 624 881;  300;  60;  8;  20;  215; 8 943;  18;  205;  54;  5
5;35;6;skrátenie dane                          ; 1 364;  644;  47;1 402 878;  41;  2;  ;  ;  ;  702;  ;  ;  2;  
5;36;6;krádež                                  ;  88;  78;  89; 24 249;  7;  2;  ;  ;  2;  120;  ;  1;  2;  
5;37;6;ochrana meny                            ;  711;  97;  14;  ;  3;  ;  ;  ;  75;  124;  ;  83;  ;  
5;38;6;ohroz.devízového hospod.                ;  2;  2;  100;  ;  ;  ;  ;  ;  ;  6;  ;  ;  ;  
5;39;6;korupcia                                ;  139;  118;  85;  ;  1;  9;  ;  ;  ;  109;  ;  ;  7;  
5;40;6;sprenevera                              ; 2 400; 1 750;  73;2 120 411;  62;  8;  ;  ;  16; 1 736;  ;  15;  8;  
5;41;6;podvod                                  ; 7 175; 4 178;  58;13 821 208;  135;  15;  8;  2;  44; 4 688;  1;  39;  11;  5
5;42;6;poruš.autorských práv                   ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  
